Date,Lane,Lane Name,Direction,Direction Name,Speed (mph),Headway (s),Gap (s),Flags,Flag Text
2018-02-16 17:44:44.080,2,NE_OS,1,NorthEast,27.962,7.44,4.781,5,Friday
2018-02-16 17:44:46.030,1,NE_NS,1,NorthEast,20.506,2.782,1.634,5,Friday
2018-02-16 17:44:50.070,1,NE_NS,1,NorthEast,24.233,3.462,2.898,5,Friday
2018-02-16 17:44:51.030,1,NE_NS,1,NorthEast,24.233,2.169,1.185,5,Friday
2018-02-16 17:44:53.010,2,NE_OS,1,NorthEast,28.584,9.3,8.94,5,Friday
2018-02-16 17:44:53.030,1,NE_NS,1,NorthEast,22.991,2.773,1.594,5,Friday
2018-02-16 17:44:55.050,1,NE_NS,1,NorthEast,27.34,2.332,1.801,5,Friday
2018-02-16 17:44:58.010,1,NE_NS,1,NorthEast,26.718000000000004,3.181,2.248,5,Friday
2018-02-16 17:45:01.020,1,NE_NS,1,NorthEast,22.369,4.3,2.723,5,Friday
2018-02-16 17:45:04.080,1,NE_NS,1,NorthEast,21.747,3.291,2.2,5,Friday
2018-02-16 17:45:11.090,1,NE_NS,1,NorthEast,33.554,5.0,,5,Friday
2018-02-16 17:45:22.010,1,NE_NS,1,NorthEast,37.283,11.2,10.933,5,Friday
2018-02-16 17:45:25.020,1,NE_NS,1,NorthEast,31.691,4.129,2.806,5,Friday
2018-02-16 17:45:28.080,1,NE_NS,1,NorthEast,26.718000000000004,3.6,2.282,5,Friday
2018-02-16 17:45:29.040,2,NE_OS,1,NorthEast,32.31,,,5,Friday
2018-02-16 17:45:30.010,1,NE_NS,1,NorthEast,23.613000000000003,3.174,1.89,5,Friday
2018-02-16 17:45:31.010,1,NE_NS,1,NorthEast,22.369,1.65,0.602,5,Friday
2018-02-16 17:45:32.080,2,NE_OS,1,NorthEast,34.798,2.571,2.082,5,Friday
2018-02-16 17:45:35.000,1,NE_NS,1,NorthEast,24.855,4.005,3.48,5,Friday
2018-02-16 17:45:36.020,2,NE_OS,1,NorthEast,30.447,5.473,4.091,5,Friday
2018-02-16 17:45:37.030,2,NE_OS,1,NorthEast,30.447,1.616,0.703,5,Friday
2018-02-16 17:45:38.000,1,NE_NS,1,NorthEast,23.613000000000003,3.789,2.613,5,Friday
2018-02-16 17:45:39.010,2,NE_OS,1,NorthEast,31.691,2.118,1.499,5,Friday
2018-02-16 17:45:41.010,2,NE_OS,1,NorthEast,33.554,2.333,1.654,5,Friday
2018-02-16 17:45:43.000,2,NE_OS,1,NorthEast,27.962,2.72,1.56,5,Friday
2018-02-16 17:45:43.080,1,NE_NS,1,NorthEast,29.205,4.328,4.279,5,Friday
2018-02-16 17:45:45.060,1,NE_NS,1,NorthEast,27.34,2.332,1.478,5,Friday
2018-02-16 17:45:45.060,2,NE_OS,1,NorthEast,31.069000000000003,1.908,1.24,5,Friday
2018-02-16 17:45:46.040,1,NE_NS,1,NorthEast,26.718000000000004,2.302,1.473,5,Friday
2018-02-16 17:45:50.080,1,NE_NS,1,NorthEast,25.476,4.039,3.065,5,Friday
2018-02-16 17:45:53.050,1,NE_NS,1,NorthEast,29.205,2.834,2.34,5,Friday
2018-02-16 17:45:54.050,1,NE_NS,1,NorthEast,29.205,2.528,1.655,5,Friday
2018-02-16 17:46:02.010,1,NE_NS,1,NorthEast,34.798,7.6,7.271,5,Friday
2018-02-16 17:46:18.070,2,NE_OS,1,NorthEast,42.875,33.1,32.79,5,Friday
2018-02-16 17:46:22.000,1,NE_NS,1,NorthEast,34.176,19.9,19.611,5,Friday
2018-02-16 17:46:25.060,2,NE_OS,1,NorthEast,32.31,6.9,6.665,5,Friday
2018-02-16 17:46:27.030,1,NE_NS,1,NorthEast,28.584,6.809,4.986,5,Friday
2018-02-16 17:46:27.030,2,NE_OS,1,NorthEast,32.31,3.081,2.368,5,Friday
2018-02-16 17:46:29.010,1,NE_NS,1,NorthEast,27.962,2.24,1.471,5,Friday
2018-02-16 17:46:30.000,2,NE_OS,1,NorthEast,28.584,3.6,2.361,5,Friday
2018-02-16 17:46:31.080,1,NE_NS,1,NorthEast,27.962,2.12,1.34,5,Friday
2018-02-16 17:46:32.070,2,NE_OS,1,NorthEast,26.098000000000003,2.357,1.418,5,Friday
2018-02-16 17:46:33.000,2,NE_OS,1,NorthEast,31.069000000000003,1.548,0.966,5,Friday
2018-02-16 17:46:34.010,1,NE_NS,1,NorthEast,26.098000000000003,4.071,2.868,5,Friday
2018-02-16 17:46:34.030,2,NE_OS,1,NorthEast,32.31,1.592,0.962,5,Friday
2018-02-16 17:46:37.020,1,NE_NS,1,NorthEast,24.855,3.78,2.74,5,Friday
2018-02-16 17:46:40.060,1,NE_NS,1,NorthEast,26.098000000000003,2.914,1.824,5,Friday
2018-02-16 17:46:42.090,1,NE_NS,1,NorthEast,25.476,2.898,1.94,5,Friday
2018-02-16 17:46:44.010,2,NE_OS,1,NorthEast,28.584,9.8,9.44,5,Friday
2018-02-16 17:46:44.040,1,NE_NS,1,NorthEast,27.34,2.741,2.131,5,Friday
2018-02-16 17:46:47.000,1,NE_NS,1,NorthEast,25.476,3.38,2.24,5,Friday
2018-02-16 17:46:48.070,2,NE_OS,1,NorthEast,32.31,3.565,3.232,5,Friday
2018-02-16 17:46:49.000,2,NE_OS,1,NorthEast,35.417,1.579,0.947,5,Friday
2018-02-16 17:46:50.020,1,NE_NS,1,NorthEast,25.476,3.732,2.814,5,Friday
2018-02-16 17:46:52.010,1,NE_NS,1,NorthEast,33.554,1.8,1.549,5,Friday
2018-02-16 17:46:53.090,2,NE_OS,1,NorthEast,31.691,4.694,3.591,5,Friday
2018-02-16 17:46:57.000,1,NE_NS,1,NorthEast,27.962,6.36,4.633,5,Friday
2018-02-16 17:47:04.080,2,NE_OS,1,NorthEast,27.962,10.9,10.575,5,Friday
2018-02-16 17:47:09.040,2,NE_OS,1,NorthEast,35.417,4.768,5.32,5,Friday
2018-02-16 17:47:11.080,1,NE_NS,1,NorthEast,33.554,13.8,12.864,5,Friday
2018-02-16 17:47:12.010,2,NE_OS,1,NorthEast,44.117,2.434,2.428,5,Friday
2018-02-16 17:47:12.040,1,NE_NS,1,NorthEast,31.069000000000003,2.232,1.307,5,Friday
2018-02-16 17:47:15.070,2,NE_OS,1,NorthEast,39.768,3.234,2.377,5,Friday
2018-02-16 17:47:17.070,1,NE_NS,1,NorthEast,29.825,4.8,4.012,5,Friday
2018-02-16 17:47:17.080,2,NE_OS,1,NorthEast,33.554,2.9,1.847,5,Friday
2018-02-16 17:47:19.090,1,NE_NS,1,NorthEast,32.31,2.423,1.825,5,Friday
2018-02-16 17:47:20.050,2,NE_OS,1,NorthEast,31.691,4.235,3.4,5,Friday
2018-02-16 17:47:21.070,1,NE_NS,1,NorthEast,36.661,1.953,1.523,5,Friday
2018-02-16 17:47:22.050,1,NE_NS,1,NorthEast,29.205,2.643,1.519,5,Friday
2018-02-16 17:47:24.000,2,NE_OS,1,NorthEast,31.691,3.988,3.204,5,Friday
2018-02-16 17:47:26.070,2,NE_OS,1,NorthEast,29.825,2.25,1.389,5,Friday
2018-02-16 17:47:27.010,2,NE_OS,1,NorthEast,32.931999999999995,1.732,0.995,5,Friday
2018-02-16 17:47:28.080,1,NE_NS,1,NorthEast,46.602,3.552,4.978,5,Friday
2018-02-16 17:47:33.070,1,NE_NS,1,NorthEast,26.718000000000004,4.9,4.689,5,Friday
2018-02-16 17:47:34.040,1,NE_NS,1,NorthEast,26.098000000000003,2.143,1.348,5,Friday
2018-02-16 17:47:36.040,1,NE_NS,1,NorthEast,27.34,2.414,1.631,5,Friday
2018-02-16 17:47:37.090,2,NE_OS,1,NorthEast,38.525,9.8,9.46,5,Friday
2018-02-16 17:47:38.030,1,NE_NS,1,NorthEast,25.476,2.634,1.54,5,Friday
2018-02-16 17:47:53.020,1,NE_NS,1,NorthEast,15.533,14.9,14.54,5,Friday
2018-02-16 17:48:04.010,1,NE_NS,1,NorthEast,42.875,4.278,10.727,5,Friday
2018-02-16 17:48:10.070,1,NE_NS,1,NorthEast,35.417,5.6,5.365,5,Friday
2018-02-16 17:48:13.050,2,NE_OS,1,NorthEast,47.224,36.6,36.356,5,Friday
2018-02-16 17:48:24.030,1,NE_NS,1,NorthEast,55.302,14.6,14.347,5,Friday
2018-02-16 17:48:24.030,2,NE_OS,1,NorthEast,42.875,0.809,0.277,5,Friday
2018-02-16 17:48:24.070,2,NE_OS,1,NorthEast,36.039,10.2,9.968,5,Friday
2018-02-16 17:48:27.040,1,NE_NS,1,NorthEast,27.962,6.44,2.934,5,Friday
2018-02-16 17:48:29.010,1,NE_NS,1,NorthEast,26.098000000000003,2.357,1.38,5,Friday
2018-02-16 17:48:31.010,1,NE_NS,1,NorthEast,27.34,2.414,1.631,5,Friday
2018-02-16 17:48:32.070,2,NE_OS,1,NorthEast,33.554,7.4,7.337,5,Friday
2018-02-16 17:48:34.040,2,NE_OS,1,NorthEast,32.31,3.115,2.4,5,Friday
2018-02-16 17:48:36.010,2,NE_OS,1,NorthEast,32.931999999999995,2.072,1.319,5,Friday
2018-02-16 17:48:37.000,1,NE_NS,1,NorthEast,34.176,5.171,5.54,5,Friday
2018-02-16 17:48:40.000,1,NE_NS,1,NorthEast,27.34,4.173,2.712,5,Friday
2018-02-16 17:48:40.000,2,NE_OS,1,NorthEast,35.417,4.042,3.56,5,Friday
2018-02-16 17:48:44.060,2,NE_OS,1,NorthEast,39.768,3.544,3.284,5,Friday
2018-02-16 17:48:47.020,1,NE_NS,1,NorthEast,27.34,7.65,6.382,5,Friday
2018-02-16 17:48:50.060,1,NE_NS,1,NorthEast,25.476,3.117,2.032,5,Friday
2018-02-16 17:48:51.030,2,NE_OS,1,NorthEast,32.31,7.7,7.469,5,Friday
2018-02-16 17:48:59.020,1,NE_NS,1,NorthEast,24.855,9.6,9.231,5,Friday
2018-02-16 17:49:01.000,1,NE_NS,1,NorthEast,24.855,2.25,1.404,5,Friday
2018-02-16 17:49:12.090,1,NE_NS,1,NorthEast,33.554,10.9,10.468,5,Friday
2018-02-16 17:49:21.010,2,NE_OS,1,NorthEast,34.176,29.8,29.398,5,Friday
2018-02-16 17:49:21.060,1,NE_NS,1,NorthEast,37.903,8.7,8.433,5,Friday
2018-02-16 17:49:22.010,1,NE_NS,1,NorthEast,36.661,1.892,1.223,5,Friday
2018-02-16 17:49:23.050,2,NE_OS,1,NorthEast,32.31,2.908,2.105,5,Friday
2018-02-16 17:49:25.070,2,NE_OS,1,NorthEast,30.447,1.653,0.861,5,Friday
2018-02-16 17:49:27.050,2,NE_OS,1,NorthEast,31.691,3.106,2.469,5,Friday
2018-02-16 17:49:33.010,1,NE_NS,1,NorthEast,27.962,11.0,10.732,5,Friday
2018-02-16 17:49:33.020,2,NE_OS,1,NorthEast,32.31,6.058,5.382,5,Friday
2018-02-16 17:49:37.010,2,NE_OS,1,NorthEast,30.447,4.518,3.609,5,Friday
2018-02-16 17:49:37.070,1,NE_NS,1,NorthEast,26.718000000000004,4.228,3.504,5,Friday
2018-02-16 17:49:43.060,2,NE_OS,1,NorthEast,31.069000000000003,5.868,5.206,5,Friday
2018-02-16 17:49:45.080,1,NE_NS,1,NorthEast,32.31,8.1,7.648,5,Friday
2018-02-16 17:49:46.010,1,NE_NS,1,NorthEast,31.691,1.765,0.995,5,Friday
2018-02-16 17:49:47.010,2,NE_OS,1,NorthEast,32.931999999999995,4.585,4.154,5,Friday
2018-02-16 17:49:48.050,1,NE_NS,1,NorthEast,29.205,3.026,2.104,5,Friday
2018-02-16 17:49:50.070,2,NE_OS,1,NorthEast,28.584,3.443,2.274,5,Friday
2018-02-16 17:49:51.020,2,NE_OS,1,NorthEast,28.584,1.917,1.148,5,Friday
2018-02-16 17:50:08.080,1,NE_NS,1,NorthEast,27.962,,,5,Friday
2018-02-16 17:50:16.070,1,NE_NS,1,NorthEast,19.884,7.9,7.532,5,Friday
2018-02-16 17:50:28.020,2,NE_OS,1,NorthEast,31.691,,,5,Friday
2018-02-16 17:50:30.050,2,NE_OS,1,NorthEast,36.039,1.428,1.011,5,Friday
2018-02-16 17:50:31.010,2,NE_OS,1,NorthEast,36.039,1.986,1.283,5,Friday
2018-02-16 17:50:34.090,2,NE_OS,1,NorthEast,30.447,3.637,2.552,5,Friday
2018-02-16 17:50:35.020,1,NE_NS,1,NorthEast,30.447,19.5,19.05,5,Friday
2018-02-16 17:50:36.040,2,NE_OS,1,NorthEast,30.447,2.865,1.376,5,Friday
2018-02-16 17:50:39.070,2,NE_OS,1,NorthEast,30.447,2.755,1.955,5,Friday
2018-02-16 17:50:40.090,2,NE_OS,1,NorthEast,33.554,1.433,0.891,5,Friday
2018-02-16 17:50:41.060,1,NE_NS,1,NorthEast,24.233,7.385,5.099,5,Friday
2018-02-16 17:50:42.040,1,NE_NS,1,NorthEast,24.233,2.308,1.412,5,Friday
2018-02-16 17:50:44.030,1,NE_NS,1,NorthEast,24.233,2.354,1.457,5,Friday
2018-02-16 17:50:46.090,1,NE_NS,1,NorthEast,22.991,2.335,1.12,5,Friday
2018-02-16 17:50:49.020,1,NE_NS,1,NorthEast,23.613000000000003,3.789,2.814,5,Friday
2018-02-16 17:50:51.010,1,NE_NS,1,NorthEast,23.613000000000003,2.511,1.388,5,Friday
2018-02-16 17:50:53.050,1,NE_NS,1,NorthEast,22.991,3.065,2.012,5,Friday
2018-02-16 17:50:55.070,1,NE_NS,1,NorthEast,22.369,1.85,0.772,5,Friday
2018-02-16 17:50:57.090,1,NE_NS,1,NorthEast,24.233,2.677,1.77,5,Friday
2018-02-16 17:50:59.060,2,NE_OS,1,NorthEast,26.098000000000003,18.7,18.62,5,Friday
2018-02-16 17:51:01.080,2,NE_OS,1,NorthEast,26.098000000000003,2.7,1.814,5,Friday
2018-02-16 17:51:05.050,2,NE_OS,1,NorthEast,37.903,2.892,3.314,5,Friday
2018-02-16 17:51:06.020,1,NE_NS,1,NorthEast,36.661,9.3,8.885,5,Friday
2018-02-16 17:51:29.000,2,NE_OS,1,NorthEast,34.176,24.5,24.187,5,Friday
2018-02-16 17:51:33.070,1,NE_NS,1,NorthEast,27.962,26.5,26.201,5,Friday
2018-02-16 17:51:33.090,2,NE_OS,1,NorthEast,33.554,4.3,3.638,5,Friday
2018-02-16 17:51:35.030,1,NE_NS,1,NorthEast,24.233,3.508,2.232,5,Friday
2018-02-16 17:51:37.000,2,NE_OS,1,NorthEast,30.447,4.959,3.787,5,Friday
2018-02-16 17:51:37.020,1,NE_NS,1,NorthEast,26.718000000000004,2.219,1.503,5,Friday
2018-02-16 17:51:39.010,1,NE_NS,1,NorthEast,24.855,2.52,1.532,5,Friday
2018-02-16 17:51:40.080,2,NE_OS,1,NorthEast,25.476,3.951,2.491,5,Friday
2018-02-16 17:51:41.020,1,NE_NS,1,NorthEast,22.369,2.95,1.695,5,Friday
2018-02-16 17:51:43.010,2,NE_OS,1,NorthEast,23.613000000000003,4.026,2.931,5,Friday
2018-02-16 17:51:44.010,2,NE_OS,1,NorthEast,23.613000000000003,1.563,0.574,5,Friday
2018-02-16 17:51:44.090,1,NE_NS,1,NorthEast,20.506,3.545,2.28,5,Friday
2018-02-16 17:51:46.000,2,NE_OS,1,NorthEast,21.747,2.777,1.474,5,Friday
2018-02-16 17:51:48.010,1,NE_NS,1,NorthEast,25.476,3.907,3.764,5,Friday
2018-02-16 17:51:48.030,2,NE_OS,1,NorthEast,21.126,2.912,1.847,5,Friday
2018-02-16 17:51:49.040,1,NE_NS,1,NorthEast,26.098000000000003,1.886,0.922,5,Friday
2018-02-16 17:51:51.060,2,NE_OS,1,NorthEast,21.126,2.912,1.824,5,Friday
2018-02-16 17:51:51.080,1,NE_NS,1,NorthEast,24.855,2.025,1.057,5,Friday
2018-02-16 17:51:52.060,2,NE_OS,1,NorthEast,20.506,1.745,0.502,5,Friday
2018-02-16 17:51:53.010,2,NE_OS,1,NorthEast,19.262,1.5,0.998,5,Friday
2018-02-16 17:51:54.060,1,NE_NS,1,NorthEast,24.855,3.285,2.395,5,Friday
2018-02-16 17:51:56.060,2,NE_OS,1,NorthEast,21.747,2.829,2.035,5,Friday
2018-02-16 17:51:57.020,2,NE_OS,1,NorthEast,21.126,2.329,1.147,5,Friday
2018-02-16 17:51:59.070,2,NE_OS,1,NorthEast,21.747,2.006,1.055,5,Friday
2018-02-16 17:52:01.020,2,NE_OS,1,NorthEast,24.855,2.7,1.965,5,Friday
2018-02-16 17:52:02.020,1,NE_NS,1,NorthEast,24.855,8.6,8.168,5,Friday
2018-02-16 17:52:11.020,1,NE_NS,1,NorthEast,27.34,9.0,8.595,5,Friday
2018-02-16 17:52:11.020,2,NE_OS,1,NorthEast,32.931999999999995,10.0,9.532,5,Friday
2018-02-16 17:52:18.090,2,NE_OS,1,NorthEast,29.205,6.7,6.618,5,Friday
2018-02-16 17:52:22.000,1,NE_NS,1,NorthEast,30.447,10.8,10.497,5,Friday
2018-02-16 17:52:22.060,2,NE_OS,1,NorthEast,27.34,4.418,3.348,5,Friday
2018-02-16 17:52:24.020,1,NE_NS,1,NorthEast,29.205,2.757,1.869,5,Friday
2018-02-16 17:52:25.060,2,NE_OS,1,NorthEast,29.825,3.225,2.607,5,Friday
2018-02-16 17:52:29.040,2,NE_OS,1,NorthEast,33.554,4.567,4.455,5,Friday
2018-02-16 17:52:29.060,1,NE_NS,1,NorthEast,22.991,6.081,4.086,5,Friday
2018-02-16 17:52:30.030,1,NE_NS,1,NorthEast,24.855,2.16,1.272,5,Friday
2018-02-16 17:52:32.010,1,NE_NS,1,NorthEast,21.126,2.753,1.323,5,Friday
2018-02-16 17:52:34.070,1,NE_NS,1,NorthEast,18.64,2.58,1.134,5,Friday
2018-02-16 17:52:35.000,1,NE_NS,1,NorthEast,21.747,1.697,0.796,5,Friday
2018-02-16 17:52:36.060,2,NE_OS,1,NorthEast,25.476,8.78,5.86,5,Friday
2018-02-16 17:52:37.030,1,NE_NS,1,NorthEast,24.233,2.585,1.889,5,Friday
2018-02-16 17:52:38.000,2,NE_OS,1,NorthEast,33.554,2.167,1.952,5,Friday
2018-02-16 17:52:39.050,1,NE_NS,1,NorthEast,23.613000000000003,1.753,0.831,5,Friday
2018-02-16 17:52:40.020,1,NE_NS,1,NorthEast,24.233,2.262,1.321,5,Friday
2018-02-16 17:52:42.080,2,NE_OS,1,NorthEast,26.098000000000003,5.4,3.373,5,Friday
2018-02-16 17:52:43.000,1,NE_NS,1,NorthEast,25.476,3.205,2.385,5,Friday
2018-02-16 17:52:45.080,1,NE_NS,1,NorthEast,22.991,2.627,1.379,5,Friday
2018-02-16 17:52:46.000,1,NE_NS,1,NorthEast,22.991,1.8,0.772,5,Friday
2018-02-16 17:52:48.030,1,NE_NS,1,NorthEast,24.233,2.723,1.891,5,Friday
2018-02-16 17:52:53.000,1,NE_NS,1,NorthEast,26.098000000000003,4.843,4.34,5,Friday
2018-02-16 17:53:03.050,2,NE_OS,1,NorthEast,18.64,21.7,21.229,5,Friday
2018-02-16 17:53:07.000,1,NE_NS,1,NorthEast,32.31,14.0,13.606,5,Friday
2018-02-16 17:53:15.040,2,NE_OS,1,NorthEast,20.506,11.9,11.36,5,Friday
2018-02-16 17:53:31.010,2,NE_OS,1,NorthEast,37.283,15.7,15.231,5,Friday
2018-02-16 17:53:34.030,1,NE_NS,1,NorthEast,38.525,27.3,26.926,5,Friday
2018-02-16 17:53:34.080,2,NE_OS,1,NorthEast,32.31,3.531,2.436,5,Friday
2018-02-16 17:53:37.090,2,NE_OS,1,NorthEast,33.554,3.333,2.788,5,Friday
2018-02-16 17:53:38.000,2,NE_OS,1,NorthEast,32.31,1.662,0.78,5,Friday
2018-02-16 17:53:40.060,2,NE_OS,1,NorthEast,29.205,2.183,1.268,5,Friday
2018-02-16 17:53:41.070,2,NE_OS,1,NorthEast,30.447,1.469,0.778,5,Friday
2018-02-16 17:53:42.030,1,NE_NS,1,NorthEast,14.914,8.0,7.762,5,Friday
2018-02-16 17:53:42.090,2,NE_OS,1,NorthEast,31.069000000000003,1.656,0.877,5,Friday
2018-02-16 17:53:43.010,1,NE_NS,1,NorthEast,26.718000000000004,0.963,0.62,5,Friday
2018-02-16 17:53:43.030,2,NE_OS,1,NorthEast,31.691,1.765,1.083,5,Friday
2018-02-16 17:53:45.040,1,NE_NS,1,NorthEast,26.098000000000003,2.786,2.2,5,Friday
2018-02-16 17:53:47.070,1,NE_NS,1,NorthEast,26.718000000000004,1.8,0.974,5,Friday
2018-02-16 17:53:50.000,2,NE_OS,1,NorthEast,31.691,6.7,6.446,5,Friday
2018-02-16 17:53:53.000,2,NE_OS,1,NorthEast,33.554,3.2,2.711,5,Friday
2018-02-16 17:53:57.050,1,NE_NS,1,NorthEast,32.931999999999995,10.8,10.44,5,Friday
2018-02-16 17:53:59.040,1,NE_NS,1,NorthEast,27.34,2.741,1.588,5,Friday
2018-02-16 17:54:01.030,1,NE_NS,1,NorthEast,27.34,2.414,1.532,5,Friday
2018-02-16 17:54:03.040,2,NE_OS,1,NorthEast,36.661,10.4,10.04,5,Friday
2018-02-16 17:54:06.000,1,NE_NS,1,NorthEast,27.962,5.16,4.266,5,Friday
2018-02-16 17:54:09.070,1,NE_NS,1,NorthEast,28.584,3.091,2.38,5,Friday
2018-02-16 17:54:14.020,2,NE_OS,1,NorthEast,33.554,10.8,10.556,5,Friday
2018-02-16 17:54:16.040,2,NE_OS,1,NorthEast,26.098000000000003,3.386,1.92,5,Friday
2018-02-16 17:54:32.050,2,NE_OS,1,NorthEast,26.718000000000004,16.1,15.706,5,Friday
2018-02-16 17:54:32.060,1,NE_NS,1,NorthEast,24.855,22.9,22.524,5,Friday
2018-02-16 17:54:33.050,2,NE_OS,1,NorthEast,28.584,1.487,0.623,5,Friday
2018-02-16 17:54:34.070,1,NE_NS,1,NorthEast,27.962,2.4,1.722,5,Friday
2018-02-16 17:54:35.050,2,NE_OS,1,NorthEast,29.205,2.336,1.687,5,Friday
2018-02-16 17:54:36.080,1,NE_NS,1,NorthEast,27.962,2.52,1.732,5,Friday
2018-02-16 17:54:37.020,2,NE_OS,1,NorthEast,30.447,2.131,1.348,5,Friday
2018-02-16 17:54:40.050,2,NE_OS,1,NorthEast,23.613000000000003,4.879,2.984,5,Friday
2018-02-16 17:54:42.070,1,NE_NS,1,NorthEast,29.205,6.128,5.5,5,Friday
2018-02-16 17:54:43.080,2,NE_OS,1,NorthEast,26.718000000000004,2.512,1.855,5,Friday
2018-02-16 17:54:45.090,1,NE_NS,1,NorthEast,24.233,3.2,2.863,5,Friday
2018-02-16 17:54:46.020,2,NE_OS,1,NorthEast,9.941,10.575,3.065,5,Friday
2018-02-16 17:54:48.070,1,NE_NS,1,NorthEast,27.34,2.945,2.477,5,Friday
2018-02-16 17:54:50.010,1,NE_NS,1,NorthEast,22.369,3.6,2.04,5,Friday
2018-02-16 17:54:50.030,2,NE_OS,1,NorthEast,23.613000000000003,1.895,3.83,5,Friday
2018-02-16 17:54:52.050,1,NE_NS,1,NorthEast,21.747,3.086,1.98,5,Friday
2018-02-16 17:54:56.080,2,NE_OS,1,NorthEast,23.613000000000003,6.063,5.036,5,Friday
2018-02-16 17:54:57.050,1,NE_NS,1,NorthEast,24.233,5.077,4.568,5,Friday
2018-02-16 17:54:59.010,2,NE_OS,1,NorthEast,22.991,4.038,2.874,5,Friday
2018-02-16 17:54:59.090,1,NE_NS,1,NorthEast,24.233,1.892,1.003,5,Friday
2018-02-16 17:55:00.040,2,NE_OS,1,NorthEast,23.613000000000003,1.847,0.872,5,Friday
2018-02-16 17:55:16.030,2,NE_OS,1,NorthEast,36.661,,,5,Friday
2018-02-16 17:55:17.020,1,NE_NS,1,NorthEast,37.903,,,5,Friday
2018-02-16 17:55:21.030,2,NE_OS,1,NorthEast,34.798,5.561,4.738,5,Friday
2018-02-16 17:55:22.020,1,NE_NS,1,NorthEast,34.176,6.022,4.734,5,Friday
2018-02-16 17:55:23.090,2,NE_OS,1,NorthEast,33.554,2.1,1.336,5,Friday
2018-02-16 17:55:25.020,1,NE_NS,1,NorthEast,34.798,3.214,2.666,5,Friday
2018-02-16 17:55:27.030,2,NE_OS,1,NorthEast,33.554,4.833,4.133,5,Friday
2018-02-16 17:55:29.000,2,NE_OS,1,NorthEast,31.069000000000003,2.232,1.407,5,Friday
2018-02-16 17:55:31.030,2,NE_OS,1,NorthEast,29.205,2.872,1.99,5,Friday
2018-02-16 17:55:31.080,1,NE_NS,1,NorthEast,27.34,7.691,5.33,5,Friday
2018-02-16 17:55:33.090,1,NE_NS,1,NorthEast,26.718000000000004,2.637,1.74,5,Friday
2018-02-16 17:55:33.090,2,NE_OS,1,NorthEast,29.825,2.025,1.294,5,Friday
2018-02-16 17:55:38.060,1,NE_NS,1,NorthEast,32.31,4.327,4.348,5,Friday
2018-02-16 17:55:39.040,1,NE_NS,1,NorthEast,31.069000000000003,2.304,1.495,5,Friday
2018-02-16 17:55:40.000,2,NE_OS,1,NorthEast,29.825,7.1,6.777,5,Friday
2018-02-16 17:55:41.020,2,NE_OS,1,NorthEast,28.584,1.761,0.885,5,Friday
2018-02-16 17:55:43.090,1,NE_NS,1,NorthEast,27.34,4.541,3.198,5,Friday
2018-02-16 17:55:46.060,1,NE_NS,1,NorthEast,29.205,2.7,2.34,5,Friday
2018-02-16 17:55:48.090,1,NE_NS,1,NorthEast,28.584,2.896,1.94,5,Friday
2018-02-16 17:55:52.070,1,NE_NS,1,NorthEast,28.584,4.383,3.456,5,Friday
2018-02-16 17:55:57.000,1,NE_NS,1,NorthEast,29.205,5.553,4.956,5,Friday
2018-02-16 17:56:08.070,1,NE_NS,1,NorthEast,34.176,10.7,10.141,5,Friday
2018-02-16 17:56:10.010,1,NE_NS,1,NorthEast,35.417,2.621,2.119,5,Friday
2018-02-16 17:56:13.060,1,NE_NS,1,NorthEast,32.931999999999995,3.158,2.222,5,Friday
2018-02-16 17:56:28.050,2,NE_OS,1,NorthEast,35.417,47.3,46.971,5,Friday
2018-02-16 17:56:33.070,1,NE_NS,1,NorthEast,26.718000000000004,20.1,19.781,5,Friday
2018-02-16 17:56:33.080,2,NE_OS,1,NorthEast,29.825,5.55,3.984,5,Friday
2018-02-16 17:56:35.090,1,NE_NS,1,NorthEast,26.098000000000003,2.743,1.857,5,Friday
2018-02-16 17:56:36.050,2,NE_OS,1,NorthEast,29.825,3.037,2.355,5,Friday
2018-02-16 17:56:37.020,2,NE_OS,1,NorthEast,29.825,2.25,1.362,5,Friday
2018-02-16 17:56:38.040,2,NE_OS,1,NorthEast,29.205,1.723,0.892,5,Friday
2018-02-16 17:56:41.030,1,NE_NS,1,NorthEast,19.262,9.406,6.04,5,Friday
2018-02-16 17:56:41.050,2,NE_OS,1,NorthEast,23.613000000000003,4.358,2.755,5,Friday
2018-02-16 17:56:44.060,1,NE_NS,1,NorthEast,23.613000000000003,2.321,1.487,5,Friday
2018-02-16 17:56:45.020,1,NE_NS,1,NorthEast,23.613000000000003,2.274,1.221,5,Friday
2018-02-16 17:56:47.020,2,NE_OS,1,NorthEast,28.584,5.204,4.592,5,Friday
2018-02-16 17:56:47.030,1,NE_NS,1,NorthEast,24.233,2.538,1.702,5,Friday
2018-02-16 17:56:52.000,2,NE_OS,1,NorthEast,27.962,5.36,4.417,5,Friday
2018-02-16 17:56:56.040,1,NE_NS,1,NorthEast,24.233,9.1,8.694,5,Friday
2018-02-16 17:56:58.000,2,NE_OS,1,NorthEast,29.205,6.243,5.648,5,Friday
2018-02-16 17:57:03.060,2,NE_OS,1,NorthEast,23.613000000000003,6.3,4.286,5,Friday
2018-02-16 17:57:18.040,1,NE_NS,1,NorthEast,37.903,22.0,21.631,5,Friday
2018-02-16 17:57:19.040,2,NE_OS,1,NorthEast,34.176,16.8,16.402,5,Friday
